Student_ID,Name,Subject,Past_Score,Preferred_Learning_Method,Preferred_Test_Type,Effective_Learning_Method
S9167,Student_9167,1,77,1,0,2
S9168,Student_9168,3,80,1,0,3
S9169,Student_9169,3,84,3,1,3
S9170,Student_9170,0,63,0,0,3
S9171,Student_9171,1,79,3,2,2
S9172,Student_9172,0,85,2,1,0
S9173,Student_9173,0,95,2,1,0
S9174,Student_9174,0,72,1,2,1
S9175,Student_9175,1,56,1,0,1
S9176,Student_9176,2,63,2,0,0
S9177,Student_9177,1,76,0,1,3
S9178,Student_9178,0,96,0,0,1
S9179,Student_9179,3,41,1,1,0
S9180,Student_9180,0,71,0,0,1
S9181,Student_9181,0,96,3,1,1
S9182,Student_9182,3,99,1,0,0
S9183,Student_9183,3,63,0,1,2
S9184,Student_9184,2,48,1,0,2
S9185,Student_9185,1,43,2,0,3
S9186,Student_9186,3,56,2,2,2
S9187,Student_9187,2,56,1,1,0
S9188,Student_9188,1,92,1,1,3
S9189,Student_9189,1,89,1,0,0
S9190,Student_9190,2,87,0,1,1
S9191,Student_9191,0,69,3,0,1
S9192,Student_9192,2,79,0,1,2
S9193,Student_9193,3,97,3,2,2
S9194,Student_9194,0,50,2,0,1
S9195,Student_9195,2,60,3,0,0
S9196,Student_9196,1,60,0,1,2
S9197,Student_9197,3,57,2,0,2
S9198,Student_9198,1,94,1,2,2
S9199,Student_9199,3,68,0,0,0
S9200,Student_9200,1,63,1,0,2
S9201,Student_9201,3,49,2,2,1
S9202,Student_9202,2,84,3,0,1
S9203,Student_9203,3,56,3,2,1
S9204,Student_9204,3,57,3,2,0
S9205,Student_9205,0,81,0,0,1
S9206,Student_9206,0,87,2,0,2
S9207,Student_9207,0,59,2,0,3
S9208,Student_9208,0,76,3,0,1
S9209,Student_9209,0,84,0,0,1
S9210,Student_9210,1,57,1,1,2
S9211,Student_9211,0,56,1,1,1
S9212,Student_9212,2,48,0,0,1
S9213,Student_9213,2,53,3,1,3
S9214,Student_9214,1,88,2,1,1
S9215,Student_9215,0,68,2,1,1
S9216,Student_9216,3,70,0,1,1
S9217,Student_9217,2,43,0,2,0
S9218,Student_9218,1,57,2,2,2
S9219,Student_9219,1,98,1,0,2
S9220,Student_9220,0,59,1,0,0
S9221,Student_9221,0,95,2,0,0
S9222,Student_9222,0,95,3,0,1
S9223,Student_9223,1,86,1,1,2
S9224,Student_9224,3,82,0,2,3
S9225,Student_9225,1,83,1,1,0
S9226,Student_9226,2,48,0,2,1
S9227,Student_9227,2,52,1,2,1
S9228,Student_9228,0,54,2,2,1
S9229,Student_9229,0,66,3,0,2
S9230,Student_9230,3,54,2,1,0
S9231,Student_9231,2,67,1,0,1
S9232,Student_9232,0,76,3,2,3
S9233,Student_9233,2,94,1,1,2
S9234,Student_9234,3,58,3,1,3
S9235,Student_9235,2,65,1,2,3
S9236,Student_9236,0,91,2,0,3
S9237,Student_9237,2,65,0,2,2
S9238,Student_9238,1,64,3,0,2
S9239,Student_9239,0,65,2,2,2
S9240,Student_9240,1,65,0,0,2
S9241,Student_9241,2,85,1,0,2
S9242,Student_9242,1,67,1,2,3
S9243,Student_9243,1,88,3,1,0
S9244,Student_9244,1,57,0,0,0
S9245,Student_9245,1,71,1,0,1
S9246,Student_9246,3,92,1,1,0
S9247,Student_9247,2,42,2,1,3
S9248,Student_9248,3,41,3,1,1
S9249,Student_9249,1,72,3,2,2
S9250,Student_9250,1,81,1,2,0
S9251,Student_9251,3,58,2,1,2
S9252,Student_9252,2,56,1,1,0
S9253,Student_9253,0,83,2,0,3
S9254,Student_9254,3,72,3,0,0
S9255,Student_9255,2,51,1,2,3
S9256,Student_9256,1,88,1,0,0
S9257,Student_9257,1,95,1,2,1
S9258,Student_9258,1,42,3,0,0
S9259,Student_9259,2,82,2,2,2
S9260,Student_9260,0,88,1,2,0
S9261,Student_9261,2,94,1,2,2
S9262,Student_9262,1,65,3,0,2
S9263,Student_9263,0,74,0,1,0
S9264,Student_9264,0,47,1,1,3
S9265,Student_9265,2,91,1,2,0
S9266,Student_9266,0,75,1,0,0
S9267,Student_9267,0,92,1,1,3
S9268,Student_9268,2,93,3,0,3
S9269,Student_9269,3,46,2,0,1
S9270,Student_9270,0,85,3,0,3
S9271,Student_9271,2,85,0,2,1
S9272,Student_9272,2,75,0,1,2
S9273,Student_9273,0,55,1,0,0
S9274,Student_9274,3,63,3,2,0
S9275,Student_9275,3,93,1,0,0
S9276,Student_9276,3,40,2,2,1
S9277,Student_9277,0,88,1,0,3
S9278,Student_9278,0,64,2,0,0
S9279,Student_9279,1,49,1,2,0
S9280,Student_9280,3,93,1,0,1
S9281,Student_9281,2,55,1,2,3
S9282,Student_9282,2,55,3,2,0
S9283,Student_9283,2,97,0,0,0
S9284,Student_9284,0,47,0,2,2
S9285,Student_9285,1,68,0,0,2
S9286,Student_9286,0,78,0,1,2
S9287,Student_9287,1,67,1,0,3
S9288,Student_9288,2,45,1,1,1
S9289,Student_9289,0,55,2,1,2
S9290,Student_9290,0,59,3,2,3
S9291,Student_9291,2,55,0,2,2
S9292,Student_9292,2,46,1,0,3
S9293,Student_9293,3,80,0,0,3
S9294,Student_9294,1,53,1,1,3
S9295,Student_9295,1,82,1,2,0
S9296,Student_9296,2,65,1,0,0
S9297,Student_9297,3,65,1,0,2
S9298,Student_9298,2,53,0,1,2
S9299,Student_9299,2,46,1,0,3
S9300,Student_9300,3,72,1,1,2
S9301,Student_9301,1,65,0,1,1
S9302,Student_9302,3,96,2,0,0
S9303,Student_9303,0,84,1,1,3
S9304,Student_9304,0,59,2,1,1
S9305,Student_9305,3,42,2,0,1
S9306,Student_9306,1,91,3,0,1
S9307,Student_9307,2,43,1,0,3
S9308,Student_9308,0,65,2,0,0
S9309,Student_9309,1,50,0,1,3
S9310,Student_9310,2,41,0,2,1
S9311,Student_9311,0,53,3,1,3
S9312,Student_9312,3,83,0,2,0
S9313,Student_9313,3,69,2,0,3
S9314,Student_9314,1,88,2,0,3
S9315,Student_9315,0,51,2,2,3
S9316,Student_9316,0,65,2,1,2
S9317,Student_9317,2,83,0,0,0
S9318,Student_9318,2,72,0,2,2
S9319,Student_9319,0,52,1,1,3
S9320,Student_9320,0,53,1,0,2
S9321,Student_9321,2,63,0,2,0
S9322,Student_9322,1,73,1,1,0
S9323,Student_9323,0,83,1,2,2
S9324,Student_9324,3,65,0,2,1
S9325,Student_9325,0,60,2,1,0
S9326,Student_9326,0,67,0,1,2
S9327,Student_9327,2,87,2,1,1
S9328,Student_9328,0,75,1,1,0
S9329,Student_9329,3,79,3,2,2
S9330,Student_9330,1,41,0,0,0
S9331,Student_9331,0,81,3,2,2
S9332,Student_9332,0,48,3,1,1
S9333,Student_9333,0,62,0,2,1
S9334,Student_9334,1,54,3,2,0
S9335,Student_9335,3,52,2,1,0
S9336,Student_9336,1,62,0,1,3
S9337,Student_9337,3,56,3,2,3
S9338,Student_9338,3,87,0,2,3
S9339,Student_9339,1,99,1,1,2
S9340,Student_9340,0,41,2,1,2
S9341,Student_9341,2,59,3,0,1
S9342,Student_9342,1,59,3,0,0
S9343,Student_9343,1,98,3,2,2
S9344,Student_9344,2,85,2,2,2
S9345,Student_9345,0,42,1,0,3
S9346,Student_9346,2,94,1,1,1
S9347,Student_9347,3,51,3,0,3
S9348,Student_9348,2,79,1,0,0
S9349,Student_9349,1,41,2,0,3
S9350,Student_9350,0,75,3,1,1
S9351,Student_9351,2,53,3,1,1
S9352,Student_9352,0,55,1,1,3
S9353,Student_9353,0,58,1,2,3
S9354,Student_9354,3,73,1,2,0
S9355,Student_9355,2,83,2,0,2
S9356,Student_9356,3,85,2,1,3
S9357,Student_9357,0,45,2,0,1
S9358,Student_9358,0,52,3,0,0
S9359,Student_9359,3,75,3,2,1
S9360,Student_9360,0,61,0,2,2
S9361,Student_9361,1,57,1,1,1
S9362,Student_9362,0,51,0,1,3
S9363,Student_9363,3,91,3,2,2
S9364,Student_9364,1,98,3,1,0
S9365,Student_9365,0,93,0,1,1
S9366,Student_9366,3,69,3,1,3
S9367,Student_9367,0,92,2,2,0
S9368,Student_9368,3,90,2,0,0
S9369,Student_9369,2,79,3,2,3
S9370,Student_9370,1,46,3,1,1
S9371,Student_9371,2,71,3,1,1
S9372,Student_9372,0,87,0,2,1
S9373,Student_9373,2,58,2,2,2
S9374,Student_9374,0,45,3,1,0
S9375,Student_9375,1,59,2,0,3
S9376,Student_9376,2,66,2,1,1
S9377,Student_9377,0,92,2,0,1
S9378,Student_9378,2,82,2,0,3
S9379,Student_9379,1,76,2,0,3
S9380,Student_9380,0,87,0,2,3
S9381,Student_9381,0,46,1,0,1
S9382,Student_9382,0,98,1,0,1
S9383,Student_9383,2,44,3,1,0
S9384,Student_9384,0,50,1,0,3
S9385,Student_9385,3,54,3,1,0
S9386,Student_9386,1,42,0,2,1
S9387,Student_9387,3,97,2,2,3
S9388,Student_9388,0,44,1,2,3
S9389,Student_9389,1,62,1,2,0
S9390,Student_9390,2,92,3,2,1
S9391,Student_9391,3,76,1,1,1
S9392,Student_9392,0,48,2,1,0
S9393,Student_9393,3,54,0,2,0
S9394,Student_9394,0,42,1,0,0
S9395,Student_9395,0,68,2,2,0
S9396,Student_9396,1,45,3,1,2
S9397,Student_9397,0,56,0,2,1
S9398,Student_9398,1,65,3,0,1
S9399,Student_9399,0,60,3,2,0
S9400,Student_9400,1,47,2,1,1
S9401,Student_9401,2,60,1,0,2
S9402,Student_9402,2,96,0,2,3
S9403,Student_9403,3,50,1,0,3
S9404,Student_9404,2,77,2,1,3
S9405,Student_9405,2,47,2,1,3
S9406,Student_9406,2,81,1,0,0
S9407,Student_9407,0,63,1,0,3
S9408,Student_9408,3,74,1,0,1
S9409,Student_9409,3,94,1,0,1
S9410,Student_9410,1,53,1,0,2
S9411,Student_9411,1,94,0,1,2
S9412,Student_9412,1,53,1,2,2
S9413,Student_9413,0,49,0,0,0
S9414,Student_9414,1,51,3,1,1
S9415,Student_9415,3,77,1,1,2
S9416,Student_9416,0,83,0,1,3
S9417,Student_9417,2,94,1,1,3
S9418,Student_9418,3,85,0,0,1
S9419,Student_9419,1,73,3,1,1
S9420,Student_9420,0,80,1,2,0
S9421,Student_9421,3,49,3,2,2
S9422,Student_9422,0,97,0,2,3
S9423,Student_9423,0,56,0,0,1
S9424,Student_9424,2,56,2,2,1
S9425,Student_9425,2,42,1,1,0
S9426,Student_9426,1,70,0,2,3
S9427,Student_9427,2,90,3,0,3
S9428,Student_9428,2,40,2,2,1
S9429,Student_9429,0,51,2,0,2
S9430,Student_9430,3,78,1,2,3
S9431,Student_9431,0,43,0,1,3
S9432,Student_9432,3,81,1,0,0
S9433,Student_9433,1,52,0,2,1
S9434,Student_9434,3,73,0,1,1
S9435,Student_9435,0,81,3,0,3
S9436,Student_9436,3,60,1,0,2
S9437,Student_9437,3,61,1,1,2
S9438,Student_9438,3,96,3,2,0
S9439,Student_9439,3,43,1,1,3
S9440,Student_9440,0,57,2,0,1
S9441,Student_9441,0,44,0,1,1
S9442,Student_9442,3,58,0,2,3
S9443,Student_9443,0,41,1,1,0
S9444,Student_9444,3,51,3,1,2
S9445,Student_9445,1,56,1,0,1
S9446,Student_9446,1,49,1,1,0
S9447,Student_9447,1,73,1,1,1
S9448,Student_9448,2,45,3,2,2
S9449,Student_9449,0,47,0,2,1
S9450,Student_9450,3,90,1,2,3
S9451,Student_9451,2,50,3,2,0
S9452,Student_9452,3,96,0,2,3
S9453,Student_9453,2,51,2,0,1
S9454,Student_9454,1,48,3,0,1
S9455,Student_9455,0,41,0,0,0
S9456,Student_9456,3,47,1,0,0
S9457,Student_9457,1,97,2,0,1
S9458,Student_9458,0,50,0,2,1
S9459,Student_9459,3,99,3,0,3
S9460,Student_9460,2,92,3,2,3
S9461,Student_9461,0,75,1,0,3
S9462,Student_9462,2,49,3,2,3
S9463,Student_9463,1,60,3,0,3
S9464,Student_9464,2,59,2,1,0
S9465,Student_9465,0,87,1,1,1
S9466,Student_9466,0,47,2,1,0
S9467,Student_9467,3,75,3,0,1
S9468,Student_9468,1,68,0,1,1
S9469,Student_9469,0,81,2,0,0
S9470,Student_9470,3,51,1,0,2
S9471,Student_9471,2,53,2,0,2
S9472,Student_9472,1,87,2,1,0
S9473,Student_9473,3,93,1,1,3
S9474,Student_9474,2,89,1,1,3
S9475,Student_9475,3,60,0,0,2
S9476,Student_9476,3,61,1,2,2
S9477,Student_9477,3,60,0,1,2
S9478,Student_9478,1,83,1,0,0
S9479,Student_9479,0,89,3,0,2
S9480,Student_9480,0,69,2,1,0
S9481,Student_9481,0,78,2,2,0
S9482,Student_9482,3,59,0,2,0
S9483,Student_9483,2,63,0,1,2
S9484,Student_9484,1,62,3,0,1
S9485,Student_9485,2,46,3,1,0
S9486,Student_9486,2,48,1,1,1
S9487,Student_9487,3,40,1,0,3
S9488,Student_9488,3,65,2,1,2
S9489,Student_9489,2,77,1,2,0
S9490,Student_9490,0,77,3,1,1
S9491,Student_9491,1,93,3,1,1
S9492,Student_9492,3,83,0,1,3
S9493,Student_9493,1,61,2,2,1
S9494,Student_9494,1,83,2,1,3
S9495,Student_9495,0,49,0,1,3
S9496,Student_9496,2,94,1,1,0
S9497,Student_9497,1,97,2,0,2
S9498,Student_9498,0,45,3,2,3
S9499,Student_9499,0,56,2,1,2
S9500,Student_9500,0,90,3,0,2
S9501,Student_9501,3,89,2,0,2
S9502,Student_9502,0,77,3,0,0
S9503,Student_9503,0,63,3,1,3
S9504,Student_9504,2,90,2,2,2
S9505,Student_9505,1,49,0,2,2
S9506,Student_9506,2,95,1,1,2
S9507,Student_9507,3,47,1,1,0
S9508,Student_9508,1,60,0,1,1
S9509,Student_9509,0,95,3,0,3
S9510,Student_9510,0,45,2,1,3
S9511,Student_9511,3,60,0,2,2
S9512,Student_9512,0,96,3,0,1
S9513,Student_9513,0,78,1,1,0
S9514,Student_9514,2,63,2,0,2
S9515,Student_9515,3,72,2,1,3
S9516,Student_9516,3,98,3,0,1
S9517,Student_9517,1,57,1,1,0
S9518,Student_9518,3,95,1,1,2
S9519,Student_9519,2,67,2,0,2
S9520,Student_9520,2,96,0,1,2
S9521,Student_9521,1,91,3,1,1
S9522,Student_9522,2,71,1,2,0
S9523,Student_9523,0,51,2,0,0
S9524,Student_9524,1,87,1,0,3
S9525,Student_9525,0,81,0,0,2
S9526,Student_9526,0,66,1,2,0
S9527,Student_9527,3,49,0,0,3
S9528,Student_9528,2,85,3,1,1
S9529,Student_9529,3,96,0,2,1
S9530,Student_9530,0,91,0,2,1
S9531,Student_9531,3,81,0,2,2
S9532,Student_9532,0,71,2,1,3
S9533,Student_9533,1,81,3,1,1
S9534,Student_9534,0,65,1,1,1
S9535,Student_9535,2,64,1,1,3
S9536,Student_9536,1,50,3,1,1
S9537,Student_9537,3,62,2,1,2
S9538,Student_9538,1,73,2,0,2
S9539,Student_9539,1,96,0,2,1
S9540,Student_9540,3,91,3,2,2
S9541,Student_9541,3,79,3,1,1
S9542,Student_9542,1,62,0,1,1
S9543,Student_9543,1,68,3,1,1
S9544,Student_9544,3,70,1,2,3
S9545,Student_9545,3,46,1,2,3
S9546,Student_9546,3,79,3,2,0
S9547,Student_9547,2,72,3,0,0
S9548,Student_9548,1,60,3,0,2
S9549,Student_9549,2,41,2,2,3
S9550,Student_9550,0,57,3,0,3
S9551,Student_9551,2,86,3,0,3
S9552,Student_9552,0,72,1,0,2
S9553,Student_9553,2,76,3,1,3
S9554,Student_9554,3,73,2,0,0
S9555,Student_9555,3,59,3,0,3
S9556,Student_9556,0,74,3,1,0
S9557,Student_9557,2,90,2,1,2
S9558,Student_9558,1,89,3,2,0
S9559,Student_9559,3,93,0,1,1
S9560,Student_9560,1,57,0,2,2
S9561,Student_9561,1,85,1,1,1
S9562,Student_9562,1,63,2,1,3
S9563,Student_9563,2,47,1,1,1
S9564,Student_9564,1,69,1,1,2
S9565,Student_9565,2,83,2,2,0
S9566,Student_9566,3,92,3,1,0
S9567,Student_9567,2,49,3,2,1
S9568,Student_9568,1,62,1,2,1
S9569,Student_9569,0,91,3,0,2
S9570,Student_9570,2,88,1,1,2
S9571,Student_9571,0,50,2,1,3
S9572,Student_9572,2,41,2,2,0
S9573,Student_9573,1,97,2,2,1
S9574,Student_9574,0,65,3,1,2
S9575,Student_9575,2,75,3,2,0
S9576,Student_9576,1,72,3,1,0
S9577,Student_9577,2,86,0,2,1
S9578,Student_9578,2,52,1,0,2
S9579,Student_9579,2,79,1,2,1
S9580,Student_9580,0,64,3,2,0
S9581,Student_9581,2,43,3,0,0
S9582,Student_9582,1,81,1,0,0
S9583,Student_9583,1,58,2,2,0
S9584,Student_9584,2,57,1,1,3
S9585,Student_9585,3,76,3,0,1
S9586,Student_9586,2,69,2,0,1
S9587,Student_9587,0,58,2,0,0
S9588,Student_9588,3,97,3,1,3
S9589,Student_9589,2,62,2,1,1
S9590,Student_9590,2,98,1,2,3
S9591,Student_9591,3,93,0,0,0
S9592,Student_9592,3,55,1,1,0
S9593,Student_9593,0,40,1,1,3
S9594,Student_9594,0,51,2,2,2
S9595,Student_9595,1,63,2,2,1
S9596,Student_9596,0,73,0,1,2
S9597,Student_9597,0,92,1,0,0
S9598,Student_9598,3,96,1,2,2
S9599,Student_9599,2,47,3,0,3
S9600,Student_9600,2,57,0,2,3
S9601,Student_9601,1,96,2,0,2
S9602,Student_9602,3,87,0,2,3
S9603,Student_9603,3,44,3,2,1
S9604,Student_9604,1,65,1,2,3
S9605,Student_9605,3,69,1,1,1
S9606,Student_9606,0,93,0,1,3
S9607,Student_9607,1,52,2,0,3
S9608,Student_9608,3,58,0,0,3
S9609,Student_9609,1,68,2,1,3
S9610,Student_9610,2,42,0,0,0
S9611,Student_9611,0,65,3,0,2
S9612,Student_9612,1,79,1,0,2
S9613,Student_9613,1,98,0,1,1
S9614,Student_9614,3,97,2,2,1
S9615,Student_9615,3,97,0,2,1
S9616,Student_9616,1,51,2,1,1
S9617,Student_9617,2,41,2,1,2
S9618,Student_9618,3,50,3,1,2
S9619,Student_9619,3,83,1,2,2
S9620,Student_9620,2,67,2,0,2
S9621,Student_9621,0,57,3,1,1
S9622,Student_9622,3,52,2,0,2
S9623,Student_9623,1,76,3,0,3
S9624,Student_9624,1,61,0,2,2
S9625,Student_9625,3,51,1,1,2
S9626,Student_9626,2,41,2,0,1
S9627,Student_9627,2,76,0,2,2
S9628,Student_9628,2,46,3,2,0
S9629,Student_9629,1,65,3,1,3
S9630,Student_9630,3,65,1,0,2
S9631,Student_9631,2,63,2,2,1
S9632,Student_9632,2,51,3,0,3
S9633,Student_9633,2,55,3,2,1
S9634,Student_9634,2,62,0,2,1
S9635,Student_9635,0,79,3,2,0
S9636,Student_9636,3,99,1,2,2
S9637,Student_9637,0,48,2,0,3
S9638,Student_9638,3,71,0,0,0
S9639,Student_9639,2,54,0,1,2
S9640,Student_9640,2,76,1,1,0
S9641,Student_9641,3,52,1,1,3
S9642,Student_9642,0,44,2,2,3
S9643,Student_9643,0,50,2,1,1
S9644,Student_9644,3,49,3,0,2
S9645,Student_9645,0,91,2,0,0
S9646,Student_9646,3,52,2,1,3
S9647,Student_9647,1,80,2,0,2
S9648,Student_9648,1,92,2,1,1
S9649,Student_9649,1,85,3,2,3
S9650,Student_9650,0,89,1,1,0
S9651,Student_9651,2,54,2,1,3
S9652,Student_9652,3,81,0,0,0
S9653,Student_9653,0,95,2,2,0
S9654,Student_9654,1,46,3,1,0
S9655,Student_9655,2,79,1,2,1
S9656,Student_9656,0,67,2,1,2
S9657,Student_9657,1,71,1,0,1
S9658,Student_9658,1,74,3,1,0
S9659,Student_9659,0,54,0,0,0
S9660,Student_9660,1,87,3,0,0
S9661,Student_9661,1,75,0,0,2
S9662,Student_9662,0,60,0,1,0
S9663,Student_9663,1,45,0,1,3
S9664,Student_9664,0,40,1,0,2
S9665,Student_9665,3,43,2,0,1
S9666,Student_9666,2,50,2,1,0
S9667,Student_9667,3,83,3,2,2
S9668,Student_9668,3,65,3,1,2
S9669,Student_9669,3,76,0,1,1
S9670,Student_9670,1,62,3,0,2
S9671,Student_9671,1,68,2,1,2
S9672,Student_9672,3,60,0,1,0
S9673,Student_9673,3,87,3,2,2
S9674,Student_9674,2,84,0,0,3
S9675,Student_9675,3,84,0,1,1
S9676,Student_9676,0,88,3,1,2
S9677,Student_9677,3,66,1,2,2
S9678,Student_9678,1,78,1,0,2
S9679,Student_9679,1,79,1,2,3
S9680,Student_9680,1,52,2,1,3
S9681,Student_9681,0,62,0,1,0
S9682,Student_9682,3,98,0,2,3
S9683,Student_9683,2,55,3,1,3
S9684,Student_9684,2,69,2,0,3
S9685,Student_9685,3,43,3,0,0
S9686,Student_9686,1,79,1,0,0
S9687,Student_9687,1,55,1,2,1
S9688,Student_9688,1,70,1,1,3
S9689,Student_9689,2,92,2,1,0
S9690,Student_9690,2,81,0,0,2
S9691,Student_9691,3,64,0,1,2
S9692,Student_9692,1,83,0,2,0
S9693,Student_9693,3,51,0,0,1
S9694,Student_9694,0,65,3,0,2
S9695,Student_9695,1,76,3,0,0
S9696,Student_9696,1,87,2,1,1
S9697,Student_9697,1,72,1,2,0
S9698,Student_9698,0,67,1,0,3
S9699,Student_9699,1,48,0,0,2
S9700,Student_9700,3,51,2,2,3
S9701,Student_9701,1,44,0,1,1
S9702,Student_9702,2,93,1,1,0
S9703,Student_9703,1,91,3,0,0
S9704,Student_9704,2,93,2,0,1
S9705,Student_9705,0,67,3,0,0
S9706,Student_9706,1,95,0,2,3
S9707,Student_9707,3,74,0,1,3
S9708,Student_9708,0,44,1,2,1
S9709,Student_9709,0,73,0,2,2
S9710,Student_9710,0,85,1,1,2
S9711,Student_9711,2,73,2,1,1
S9712,Student_9712,1,52,3,0,2
S9713,Student_9713,3,78,2,0,1
S9714,Student_9714,2,81,2,0,0
S9715,Student_9715,0,84,1,0,3
S9716,Student_9716,3,87,2,2,2
S9717,Student_9717,1,97,1,1,3
S9718,Student_9718,1,53,1,0,3
S9719,Student_9719,1,50,2,1,1
S9720,Student_9720,0,81,1,1,3
S9721,Student_9721,2,77,0,1,1
S9722,Student_9722,0,43,2,0,0
S9723,Student_9723,2,92,3,1,3
S9724,Student_9724,2,72,0,2,2
S9725,Student_9725,3,46,2,0,3
S9726,Student_9726,2,95,2,1,1
S9727,Student_9727,2,80,2,0,2
S9728,Student_9728,0,47,3,2,0
S9729,Student_9729,1,76,1,1,0
S9730,Student_9730,1,90,1,0,3
S9731,Student_9731,1,49,3,2,2
S9732,Student_9732,2,82,3,2,3
S9733,Student_9733,1,96,3,2,3
S9734,Student_9734,0,54,0,1,2
S9735,Student_9735,0,77,0,2,0
S9736,Student_9736,0,54,1,1,1
S9737,Student_9737,2,44,1,1,3
S9738,Student_9738,2,68,3,0,1
S9739,Student_9739,2,58,2,1,3
S9740,Student_9740,3,93,0,1,3
S9741,Student_9741,0,90,0,1,2
S9742,Student_9742,1,49,0,1,2
S9743,Student_9743,1,51,1,0,0
S9744,Student_9744,1,93,3,2,0
S9745,Student_9745,1,43,3,1,2
S9746,Student_9746,1,70,3,2,2
S9747,Student_9747,1,57,1,2,1
S9748,Student_9748,0,55,1,2,1
S9749,Student_9749,1,79,0,1,2
S9750,Student_9750,1,75,3,2,3
S9751,Student_9751,0,64,1,1,1
S9752,Student_9752,1,62,2,1,1
S9753,Student_9753,3,51,3,0,2
S9754,Student_9754,0,73,2,2,0
S9755,Student_9755,2,75,1,1,2
S9756,Student_9756,1,76,2,2,3
S9757,Student_9757,2,42,0,1,2
S9758,Student_9758,1,48,0,2,1
S9759,Student_9759,3,92,0,2,0
S9760,Student_9760,0,57,1,2,3
S9761,Student_9761,1,82,1,1,1
S9762,Student_9762,0,74,2,2,0
S9763,Student_9763,2,96,2,1,3
S9764,Student_9764,1,94,3,0,2
S9765,Student_9765,0,73,3,1,2
S9766,Student_9766,2,80,0,2,2
S9767,Student_9767,3,53,2,1,0
S9768,Student_9768,3,43,0,2,2
S9769,Student_9769,3,68,0,2,2
S9770,Student_9770,0,80,0,0,1
S9771,Student_9771,2,84,3,1,2
S9772,Student_9772,1,89,2,0,3
S9773,Student_9773,2,54,0,2,2
S9774,Student_9774,3,67,1,2,3
S9775,Student_9775,2,81,1,0,3
S9776,Student_9776,0,55,0,2,3
S9777,Student_9777,0,51,3,2,0
S9778,Student_9778,2,91,2,2,3
S9779,Student_9779,0,44,0,0,3
S9780,Student_9780,3,73,2,2,2
S9781,Student_9781,1,81,1,0,0
S9782,Student_9782,2,40,1,0,0
S9783,Student_9783,1,78,2,2,0
S9784,Student_9784,3,71,1,0,2
S9785,Student_9785,1,65,1,2,3
S9786,Student_9786,2,56,1,0,3
S9787,Student_9787,0,87,0,1,2
S9788,Student_9788,3,98,3,0,3
S9789,Student_9789,2,66,1,0,2
S9790,Student_9790,1,63,0,1,2
S9791,Student_9791,1,74,1,2,3
S9792,Student_9792,0,85,3,0,0
S9793,Student_9793,1,81,2,1,1
S9794,Student_9794,0,93,0,0,0
S9795,Student_9795,2,78,1,0,2
S9796,Student_9796,1,65,3,0,1
S9797,Student_9797,2,88,1,0,1
S9798,Student_9798,3,77,0,2,1
S9799,Student_9799,0,62,1,2,2
S9800,Student_9800,3,61,2,2,1
S9801,Student_9801,3,43,0,1,2
S9802,Student_9802,1,88,1,0,2
S9803,Student_9803,1,98,2,0,1
S9804,Student_9804,0,48,2,1,3
S9805,Student_9805,2,43,1,1,2
S9806,Student_9806,3,46,0,1,1
S9807,Student_9807,2,62,2,0,1
S9808,Student_9808,2,41,2,1,2
S9809,Student_9809,2,88,2,1,2
S9810,Student_9810,3,63,0,0,2
S9811,Student_9811,0,79,1,0,2
S9812,Student_9812,2,94,1,2,0
S9813,Student_9813,2,70,3,1,1
S9814,Student_9814,3,86,1,0,1
S9815,Student_9815,0,70,3,1,2
S9816,Student_9816,2,86,3,2,0
S9817,Student_9817,2,79,3,2,1
S9818,Student_9818,0,87,3,0,2
S9819,Student_9819,1,90,0,0,0
S9820,Student_9820,2,82,0,0,2
S9821,Student_9821,0,73,1,1,2
S9822,Student_9822,1,94,2,1,1
S9823,Student_9823,2,63,0,0,0
S9824,Student_9824,0,88,2,2,2
S9825,Student_9825,2,99,3,0,0
S9826,Student_9826,3,65,1,2,3
S9827,Student_9827,3,55,2,2,0
S9828,Student_9828,1,96,3,0,0
S9829,Student_9829,1,86,2,2,1
S9830,Student_9830,1,52,3,2,0
S9831,Student_9831,2,54,0,2,0
S9832,Student_9832,1,66,3,0,3
S9833,Student_9833,3,43,3,0,0
S9834,Student_9834,0,55,1,0,0
S9835,Student_9835,3,69,3,1,1
S9836,Student_9836,2,83,1,1,2
S9837,Student_9837,2,69,1,0,2
S9838,Student_9838,2,75,3,2,1
S9839,Student_9839,3,42,1,2,3
S9840,Student_9840,1,61,3,2,1
S9841,Student_9841,1,88,1,1,2
S9842,Student_9842,1,61,0,1,0
S9843,Student_9843,1,89,1,1,0
S9844,Student_9844,1,96,0,2,3
S9845,Student_9845,3,89,0,0,2
S9846,Student_9846,3,94,0,0,2
S9847,Student_9847,0,99,1,1,1
S9848,Student_9848,0,88,0,0,2
S9849,Student_9849,3,51,1,1,2
S9850,Student_9850,1,94,3,1,0
S9851,Student_9851,2,60,1,0,0
S9852,Student_9852,1,95,2,2,1
S9853,Student_9853,3,43,2,1,2
S9854,Student_9854,0,70,0,2,0
S9855,Student_9855,0,83,1,1,1
S9856,Student_9856,2,70,2,2,1
S9857,Student_9857,1,97,3,0,1
S9858,Student_9858,1,62,3,0,1
S9859,Student_9859,0,93,3,0,3
S9860,Student_9860,2,92,3,1,0
S9861,Student_9861,0,59,0,0,3
S9862,Student_9862,3,54,2,0,3
S9863,Student_9863,2,62,0,0,2
